Age-cohort,Region,Powertrain,Segment,Values
1907.0,Japan and South Korea,PHEV,SUV,0.0
1907.0,Japan and South Korea,BEV,AB,0.0
1907.0,Japan and South Korea,BEV,C,0.0
1907.0,Japan and South Korea,BEV,DE,0.0
1907.0,Japan and South Korea,BEV,SUV,0.0
1907.0,Rest of the world,ICEV,AB,9421.9416696066
1907.0,Rest of the world,ICEV,C,11581.556005550234
1907.0,Rest of the world,ICEV,DE,14815.388835417201
1907.0,Rest of the world,ICEV,SUV,6309.559228417802
1907.0,Rest of the world,HEV,AB,0.0
1907.0,Rest of the world,HEV,C,0.0
1907.0,Rest of the world,HEV,DE,0.0
1907.0,Rest of the world,HEV,SUV,0.0
1907.0,Rest of the world,PHEV,AB,0.0
1907.0,Rest of the world,PHEV,C,0.0
1907.0,Rest of the world,PHEV,DE,0.0
1907.0,Rest of the world,PHEV,SUV,0.0
1907.0,Rest of the world,BEV,AB,0.0
1907.0,Rest of the world,BEV,C,0.0
1907.0,Rest of the world,BEV,DE,0.0
1907.0,Rest of the world,BEV,SUV,0.0
1908.0,North America,ICEV,AB,6015249.250933276
1908.0,North America,ICEV,C,7394011.609279748
1908.0,North America,ICEV,DE,9458587.17020157
1908.0,North America,ICEV,SUV,4028211.2491621925
1908.0,North America,HEV,AB,0.0
1908.0,North America,HEV,C,0.0
1908.0,North America,HEV,DE,0.0
1908.0,North America,HEV,SUV,0.0
1908.0,North America,PHEV,AB,0.0
1908.0,North America,PHEV,C,0.0
1908.0,North America,PHEV,DE,0.0
1908.0,North America,PHEV,SUV,0.0
1908.0,North America,BEV,AB,0.0
1908.0,North America,BEV,C,0.0
1908.0,North America,BEV,DE,0.0
1908.0,North America,BEV,SUV,0.0
1908.0,Europe,ICEV,AB,12331014.409251567
1908.0,Europe,ICEV,C,15157420.730663136
1908.0,Europe,ICEV,DE,19389716.00700031
1908.0,Europe,ICEV,SUV,8257667.951036537
1908.0,Europe,HEV,AB,0.0
1908.0,Europe,HEV,C,0.0
1908.0,Europe,HEV,DE,0.0
1908.0,Europe,HEV,SUV,0.0
1908.0,Europe,PHEV,AB,0.0
1908.0,Europe,PHEV,C,0.0
1908.0,Europe,PHEV,DE,0.0
1908.0,Europe,PHEV,SUV,0.0
1908.0,Europe,BEV,AB,0.0
1908.0,Europe,BEV,C,0.0
1908.0,Europe,BEV,DE,0.0
1908.0,Europe,BEV,SUV,0.0
1908.0,China,ICEV,AB,342.5715271429694
1908.0,China,ICEV,C,421.09274994894224
1908.0,China,ICEV,DE,538.671386062368
1908.0,China,ICEV,SUV,229.4086947545655
1908.0,China,HEV,AB,0.0
1908.0,China,HEV,C,0.0
1908.0,China,HEV,DE,0.0
1908.0,China,HEV,SUV,0.0
1908.0,China,PHEV,AB,0.0
1908.0,China,PHEV,C,0.0
1908.0,China,PHEV,DE,0.0
1908.0,China,PHEV,SUV,0.0
1908.0,China,BEV,AB,0.0
1908.0,China,BEV,C,0.0
1908.0,China,BEV,DE,0.0
1908.0,China,BEV,SUV,0.0
1908.0,Japan and South Korea,ICEV,AB,56116.41732891133
1908.0,Japan and South Korea,ICEV,C,68978.9273714271
1908.0,Japan and South Korea,ICEV,DE,88239.40668835393
1908.0,Japan and South Korea,ICEV,SUV,37579.28792592078
1908.0,Japan and South Korea,HEV,AB,0.0
1908.0,Japan and South Korea,HEV,C,0.0
1908.0,Japan and South Korea,HEV,DE,0.0
1908.0,Japan and South Korea,HEV,SUV,0.0
1908.0,Japan and South Korea,PHEV,AB,0.0
1908.0,Japan and South Korea,PHEV,C,0.0
1908.0,Japan and South Korea,PHEV,DE,0.0
1908.0,Japan and South Korea,PHEV,SUV,0.0
1908.0,Japan and South Korea,BEV,AB,0.0
1908.0,Japan and South Korea,BEV,C,0.0
1908.0,Japan and South Korea,BEV,DE,0.0
1908.0,Japan and South Korea,BEV,SUV,0.0
1908.0,Rest of the world,ICEV,AB,10774.687103681365
1908.0,Rest of the world,ICEV,C,13244.365812209053
1908.0,Rest of the world,ICEV,DE,16942.492812912922
1908.0,Rest of the world,ICEV,SUV,7215.4476043562245
1908.0,Rest of the world,HEV,AB,0.0
1908.0,Rest of the world,HEV,C,0.0
1908.0,Rest of the world,HEV,DE,0.0
1908.0,Rest of the world,HEV,SUV,0.0
1908.0,Rest of the world,PHEV,AB,0.0
1908.0,Rest of the world,PHEV,C,0.0
1908.0,Rest of the world,PHEV,DE,0.0
1908.0,Rest of the world,PHEV,SUV,0.0
1908.0,Rest of the world,BEV,AB,0.0
1908.0,Rest of the world,BEV,C,0.0
1908.0,Rest of the world,BEV,DE,0.0
1908.0,Rest of the world,BEV,SUV,0.0
1909.0,North America,ICEV,AB,6773464.919871422
1909.0,North America,ICEV,C,8326018.783811484
1909.0,North America,ICEV,DE,10650831.863528524
1909.0,North America,ICEV,SUV,4535962.924861051
1909.0,North America,HEV,AB,0.0
1909.0,North America,HEV,C,0.0
1909.0,North America,HEV,DE,0.0
1909.0,North America,HEV,SUV,0.0
1909.0,North America,PHEV,AB,0.0
1909.0,North America,PHEV,C,0.0
1909.0,North America,PHEV,DE,0.0
1909.0,North America,PHEV,SUV,0.0
1909.0,North America,BEV,AB,0.0
1909.0,North America,BEV,C,0.0
1909.0,North America,BEV,DE,0.0
1909.0,North America,BEV,SUV,0.0
1909.0,Europe,ICEV,AB,13872391.210408026
1909.0,Europe,ICEV,C,17052098.321996048
1909.0,Europe,ICEV,DE,21813430.507875368
1909.0,Europe,ICEV,SUV,9289876.444916114
1909.0,Europe,HEV,AB,0.0
1909.0,Europe,HEV,C,0.0
1909.0,Europe,HEV,DE,0.0
1909.0,Europe,HEV,SUV,0.0
1909.0,Europe,PHEV,AB,0.0
1909.0,Europe,PHEV,C,0.0
1909.0,Europe,PHEV,DE,0.0
1909.0,Europe,PHEV,SUV,0.0
1909.0,Europe,BEV,AB,0.0
1909.0,Europe,BEV,C,0.0
1909.0,Europe,BEV,DE,0.0
1909.0,Europe,BEV,SUV,0.0
1909.0,China,ICEV,AB,385.4270558152632
1909.0,China,ICEV,C,473.77124477201176
1909.0,China,ICEV,DE,606.0589101303145
1909.0,China,ICEV,SUV,258.1076090447327
1909.0,China,HEV,AB,0.0
1909.0,China,HEV,C,0.0
1909.0,China,HEV,DE,0.0
1909.0,China,HEV,SUV,0.0
1909.0,China,PHEV,AB,0.0
1909.0,China,PHEV,C,0.0
1909.0,China,PHEV,DE,0.0
1909.0,China,PHEV,SUV,0.0
1909.0,China,BEV,AB,0.0
1909.0,China,BEV,C,0.0
1909.0,China,BEV,DE,0.0
1909.0,China,BEV,SUV,0.0
1909.0,Japan and South Korea,ICEV,AB,63048.7188726961
1909.0,Japan and South Korea,ICEV,C,77500.18990860622
1909.0,Japan and South Korea,ICEV,DE,99139.99878465617
1909.0,Japan and South Korea,ICEV,SUV,42221.61842567948
1909.0,Japan and South Korea,HEV,AB,0.0
1909.0,Japan and South Korea,HEV,C,0.0
1909.0,Japan and South Korea,HEV,DE,0.0
1909.0,Japan and South Korea,HEV,SUV,0.0
1909.0,Japan and South Korea,PHEV,AB,0.0
1909.0,Japan and South Korea,PHEV,C,0.0
1909.0,Japan and South Korea,PHEV,DE,0.0
1909.0,Japan and South Korea,PHEV,SUV,0.0
1909.0,Japan and South Korea,BEV,AB,0.0
1909.0,Japan and South Korea,BEV,C,0.0
1909.0,Japan and South Korea,BEV,DE,0.0
1909.0,Japan and South Korea,BEV,SUV,0.0
1909.0,Rest of the world,ICEV,AB,12132.278252413395
1909.0,Rest of the world,ICEV,C,14913.132025483197
1909.0,Rest of the world,ICEV,DE,19077.216360700022
1909.0,Rest of the world,ICEV,SUV,8124.5809933403825
1909.0,Rest of the world,HEV,AB,0.0
1909.0,Rest of the world,HEV,C,0.0
1909.0,Rest of the world,HEV,DE,0.0
1909.0,Rest of the world,HEV,SUV,0.0
1909.0,Rest of the world,PHEV,AB,0.0
1909.0,Rest of the world,PHEV,C,0.0
1909.0,Rest of the world,PHEV,DE,0.0
1909.0,Rest of the world,PHEV,SUV,0.0
1909.0,Rest of the world,BEV,AB,0.0
1909.0,Rest of the world,BEV,C,0.0
1909.0,Rest of the world,BEV,DE,0.0
1909.0,Rest of the world,BEV,SUV,0.0
1910.0,North America,ICEV,AB,7535355.406678769
1910.0,North America,ICEV,C,9262543.085540008
1910.0,North America,ICEV,DE,11848854.968306188
1910.0,North America,ICEV,SUV,5046175.503186188
1910.0,North America,HEV,AB,0.0
1910.0,North America,HEV,C,0.0
1910.0,North America,HEV,DE,0.0
1910.0,North America,HEV,SUV,0.0
1910.0,North America,PHEV,AB,0.0
1910.0,North America,PHEV,C,0.0
1910.0,North America,PHEV,DE,0.0
1910.0,North America,PHEV,SUV,0.0
1910.0,North America,BEV,AB,0.0
1910.0,North America,BEV,C,0.0
1910.0,North America,BEV,DE,0.0
1910.0,North America,BEV,SUV,0.0
1910.0,Europe,ICEV,AB,15413768.011564462
1910.0,Europe,ICEV,C,18946775.913328923
1910.0,Europe,ICEV,DE,24237145.008750387
1910.0,Europe,ICEV,SUV,10322084.938795673
1910.0,Europe,HEV,AB,0.0
1910.0,Europe,HEV,C,0.0
1910.0,Europe,HEV,DE,0.0
1910.0,Europe,HEV,SUV,0.0
1910.0,Europe,PHEV,AB,0.0
1910.0,Europe,PHEV,C,0.0
1910.0,Europe,PHEV,DE,0.0
1910.0,Europe,PHEV,SUV,0.0
1910.0,Europe,BEV,AB,0.0
1910.0,Europe,BEV,C,0.0
1910.0,Europe,BEV,DE,0.0
1910.0,Europe,BEV,SUV,0.0
1910.0,China,ICEV,AB,428.29695558476567
1910.0,China,ICEV,C,526.4674047083902
1910.0,China,ICEV,DE,673.4690318114289
1910.0,China,ICEV,SUV,286.8161471780732
1910.0,China,HEV,AB,0.0
1910.0,China,HEV,C,0.0
1910.0,China,HEV,DE,0.0
1910.0,China,HEV,SUV,0.0
1910.0,China,PHEV,AB,0.0
1910.0,China,PHEV,C,0.0
1910.0,China,PHEV,DE,0.0
1910.0,China,PHEV,SUV,0.0
1910.0,China,BEV,AB,0.0
1910.0,China,BEV,C,0.0
1910.0,China,BEV,DE,0.0
1910.0,China,BEV,SUV,0.0
1910.0,Japan and South Korea,ICEV,AB,69958.47764775396
1910.0,Japan and South Korea,ICEV,C,85993.7426225147
1910.0,Japan and South Korea,ICEV,DE,110005.14384723353
1910.0,Japan and South Korea,ICEV,SUV,46848.852787142845
1910.0,Japan and South Korea,HEV,AB,0.0
1910.0,Japan and South Korea,HEV,C,0.0
1910.0,Japan and South Korea,HEV,DE,0.0
1910.0,Japan and South Korea,HEV,SUV,0.0
1910.0,Japan and South Korea,PHEV,AB,0.0
1910.0,Japan and South Korea,PHEV,C,0.0
1910.0,Japan and South Korea,PHEV,DE,0.0
1910.0,Japan and South Korea,PHEV,SUV,0.0
1910.0,Japan and South Korea,BEV,AB,0.0
1910.0,Japan and South Korea,BEV,C,0.0
1910.0,Japan and South Korea,BEV,DE,0.0
1910.0,Japan and South Korea,BEV,SUV,0.0
1910.0,Rest of the world,ICEV,AB,13495.957229846941
1910.0,Rest of the world,ICEV,C,16589.381465838473
1910.0,Rest of the world,ICEV,DE,21221.512622110193
1910.0,Rest of the world,ICEV,SUV,9037.791197604407
1910.0,Rest of the world,HEV,AB,0.0
1910.0,Rest of the world,HEV,C,0.0
1910.0,Rest of the world,HEV,DE,0.0
1910.0,Rest of the world,HEV,SUV,0.0
1910.0,Rest of the world,PHEV,AB,0.0
1910.0,Rest of the world,PHEV,C,0.0
1910.0,Rest of the world,PHEV,DE,0.0
1910.0,Rest of the world,PHEV,SUV,0.0
1910.0,Rest of the world,BEV,AB,0.0
1910.0,Rest of the world,BEV,C,0.0
1910.0,Rest of the world,BEV,DE,0.0
1910.0,Rest of the world,BEV,SUV,0.0
1911.0,North America,ICEV,AB,8301319.602840368
1911.0,North America,ICEV,C,10204074.836337
1911.0,North America,ICEV,DE,13053283.7153816
1911.0,North America,ICEV,SUV,5559116.108424602
1911.0,North America,HEV,AB,0.0
1911.0,North America,HEV,C,0.0
1911.0,North America,HEV,DE,0.0
1911.0,North America,HEV,SUV,0.0
1911.0,North America,PHEV,AB,0.0
1911.0,North America,PHEV,C,0.0
1911.0,North America,PHEV,DE,0.0
1911.0,North America,PHEV,SUV,0.0
1911.0,North America,BEV,AB,0.0
1911.0,North America,BEV,C,0.0
1911.0,North America,BEV,DE,0.0
1911.0,North America,BEV,SUV,0.0
1911.0,Europe,ICEV,AB,16955144.812720846
1911.0,Europe,ICEV,C,20841453.50466174
1911.0,Europe,ICEV,DE,26660859.50962533
1911.0,Europe,ICEV,SUV,11354293.4326752
1911.0,Europe,HEV,AB,0.0
1911.0,Europe,HEV,C,0.0
1911.0,Europe,HEV,DE,0.0
1911.0,Europe,HEV,SUV,0.0
1911.0,Europe,PHEV,AB,0.0
1911.0,Europe,PHEV,C,0.0
1911.0,Europe,PHEV,DE,0.0
1911.0,Europe,PHEV,SUV,0.0
1911.0,Europe,BEV,AB,0.0
1911.0,Europe,BEV,C,0.0
1911.0,Europe,BEV,DE,0.0
1911.0,Europe,BEV,SUV,0.0
1911.0,China,ICEV,AB,471.17824052337
1911.0,China,ICEV,C,579.1775594218761
1911.0,China,ICEV,DE,740.8970559284862
1911.0,China,ICEV,SUV,315.5323095783952
1911.0,China,HEV,AB,0.0
1911.0,China,HEV,C,0.0
1911.0,China,HEV,DE,0.0
1911.0,China,HEV,SUV,0.0
1911.0,China,PHEV,AB,0.0
1911.0,China,PHEV,C,0.0
1911.0,China,PHEV,DE,0.0
1911.0,China,PHEV,SUV,0.0
1911.0,China,BEV,AB,0.0
1911.0,China,BEV,C,0.0
1911.0,China,BEV,DE,0.0
1911.0,China,BEV,SUV,0.0
1911.0,Japan and South Korea,ICEV,AB,76860.8957588775
1911.0,Japan and South Korea,ICEV,C,94478.27211027147
1911.0,Japan and South Korea,ICEV,DE,120858.74619448632
1911.0,Japan and South Korea,ICEV,SUV,51471.17135147079
1911.0,Japan and South Korea,HEV,AB,0.0
1911.0,Japan and South Korea,HEV,C,0.0
1911.0,Japan and South Korea,HEV,DE,0.0
1911.0,Japan and South Korea,HEV,SUV,0.0
1911.0,Japan and South Korea,PHEV,AB,0.0
1911.0,Japan and South Korea,PHEV,C,0.0
1911.0,Japan and South Korea,PHEV,DE,0.0
1911.0,Japan and South Korea,PHEV,SUV,0.0
1911.0,Japan and South Korea,BEV,AB,0.0
1911.0,Japan and South Korea,BEV,C,0.0
1911.0,Japan and South Korea,BEV,DE,0.0
1911.0,Japan and South Korea,BEV,SUV,0.0
1911.0,Rest of the world,ICEV,AB,14866.210152040607
1911.0,Rest of the world,ICEV,C,18273.71167256723
1911.0,Rest of the world,ICEV,DE,23376.14598294413
1911.0,Rest of the world,ICEV,SUV,9955.403752815067
1911.0,Rest of the world,HEV,AB,0.0
1911.0,Rest of the world,HEV,C,0.0
1911.0,Rest of the world,HEV,DE,0.0
1911.0,Rest of the world,HEV,SUV,0.0
1911.0,Rest of the world,PHEV,AB,0.0
1911.0,Rest of the world,PHEV,C,0.0
1911.0,Rest of the world,PHEV,DE,0.0
1911.0,Rest of the world,PHEV,SUV,0.0
1911.0,Rest of the world,BEV,AB,0.0
1911.0,Rest of the world,BEV,C,0.0
1911.0,Rest of the world,BEV,DE,0.0
1911.0,Rest of the world,BEV,SUV,0.0
1912.0,North America,ICEV,AB,9070965.778466757
1912.0,North America,ICEV,C,11150132.517444119
1912.0,North America,ICEV,DE,14263502.135049742
1912.0,North America,ICEV,SUV,6074522.412170347
1912.0,North America,HEV,AB,0.0
1912.0,North America,HEV,C,0.0
1912.0,North America,HEV,DE,0.0
1912.0,North America,HEV,SUV,0.0
1912.0,North America,PHEV,AB,0.0
1912.0,North America,PHEV,C,0.0
1912.0,North America,PHEV,DE,0.0
1912.0,North America,PHEV,SUV,0.0
1912.0,North America,BEV,AB,0.0
1912.0,North America,BEV,C,0.0
1912.0,North America,BEV,DE,0.0
1912.0,North America,BEV,SUV,0.0
1912.0,Europe,ICEV,AB,18496521.61387737
1912.0,Europe,ICEV,C,22736131.09599473
1912.0,Europe,ICEV,DE,29084574.010500494
1912.0,Europe,ICEV,SUV,12386501.92655482
1912.0,Europe,HEV,AB,0.0
1912.0,Europe,HEV,C,0.0
1912.0,Europe,HEV,DE,0.0
1912.0,Europe,HEV,SUV,0.0
1912.0,Europe,PHEV,AB,0.0
1912.0,Europe,PHEV,C,0.0
1912.0,Europe,PHEV,DE,0.0
1912.0,Europe,PHEV,SUV,0.0
1912.0,Europe,BEV,AB,0.0
1912.0,Europe,BEV,C,0.0
1912.0,Europe,BEV,DE,0.0
1912.0,Europe,BEV,SUV,0.0
1912.0,China,ICEV,AB,514.0635245274059
1912.0,China,ICEV,C,631.8926298312865
1912.0,China,ICEV,DE,808.3313683151407
1912.0,China,ICEV,SUV,344.2511500190918
1912.0,China,HEV,AB,0.0
1912.0,China,HEV,C,0.0
1912.0,China,HEV,DE,0.0
1912.0,China,HEV,SUV,0.0
1912.0,China,PHEV,AB,0.0
1912.0,China,PHEV,C,0.0
1912.0,China,PHEV,DE,0.0
1912.0,China,PHEV,SUV,0.0
1912.0,China,BEV,AB,0.0
1912.0,China,BEV,C,0.0
1912.0,China,BEV,DE,0.0
1912.0,China,BEV,SUV,0.0
1912.0,Japan and South Korea,ICEV,AB,83778.69865987178
1912.0,Japan and South Korea,ICEV,C,102981.71275368701
1912.0,Japan and South Korea,ICEV,DE,131736.54012051123
1912.0,Japan and South Korea,ICEV,SUV,56103.79259504578
1912.0,Japan and South Korea,HEV,AB,0.0
1912.0,Japan and South Korea,HEV,C,0.0
1912.0,Japan and South Korea,HEV,DE,0.0
1912.0,Japan and South Korea,HEV,SUV,0.0
1912.0,Japan and South Korea,PHEV,AB,0.0
1912.0,Japan and South Korea,PHEV,C,0.0
1912.0,Japan and South Korea,PHEV,DE,0.0
1912.0,Japan and South Korea,PHEV,SUV,0.0
1912.0,Japan and South Korea,BEV,AB,0.0
1912.0,Japan and South Korea,BEV,C,0.0
1912.0,Japan and South Korea,BEV,DE,0.0
1912.0,Japan and South Korea,BEV,SUV,0.0
1912.0,Rest of the world,ICEV,AB,16242.136567997444
1912.0,Rest of the world,ICEV,C,19965.015801240053
1912.0,Rest of the world,ICEV,DE,25539.700542730927
1912.0,Rest of the world,ICEV,SUV,10876.815657054418
1912.0,Rest of the world,HEV,AB,0.0
1912.0,Rest of the world,HEV,C,0.0
1912.0,Rest of the world,HEV,DE,0.0
1912.0,Rest of the world,HEV,SUV,0.0
1912.0,Rest of the world,PHEV,AB,0.0
1912.0,Rest of the world,PHEV,C,0.0
1912.0,Rest of the world,PHEV,DE,0.0
1912.0,Rest of the world,PHEV,SUV,0.0
1912.0,Rest of the world,BEV,AB,0.0
1912.0,Rest of the world,BEV,C,0.0
1912.0,Rest of the world,BEV,DE,0.0
1912.0,Rest of the world,BEV,SUV,0.0
1913.0,North America,ICEV,AB,9842825.990765529
1913.0,North America,ICEV,C,12098911.717174336
1913.0,North America,ICEV,DE,15477201.982999602
1913.0,North America,ICEV,SUV,6591411.382229273
1913.0,North America,HEV,AB,0.0
1913.0,North America,HEV,C,0.0
1913.0,North America,HEV,DE,0.0
1913.0,North America,HEV,SUV,0.0
1913.0,North America,PHEV,AB,0.0
1913.0,North America,PHEV,C,0.0
1913.0,North America,PHEV,DE,0.0
1913.0,North America,PHEV,SUV,0.0
1913.0,North America,BEV,AB,0.0
1913.0,North America,BEV,C,0.0
1913.0,North America,BEV,DE,0.0
1913.0,North America,BEV,SUV,0.0
1913.0,Europe,ICEV,AB,20037898.41503378
1913.0,Europe,ICEV,C,24630808.68732758
1913.0,Europe,ICEV,DE,31508288.511375476
1913.0,Europe,ICEV,SUV,13418710.420434363
1913.0,Europe,HEV,AB,0.0
1913.0,Europe,HEV,C,0.0
1913.0,Europe,HEV,DE,0.0
1913.0,Europe,HEV,SUV,0.0
1913.0,Europe,PHEV,AB,0.0
1913.0,Europe,PHEV,C,0.0
1913.0,Europe,PHEV,DE,0.0
1913.0,Europe,PHEV,SUV,0.0
1913.0,Europe,BEV,AB,0.0
1913.0,Europe,BEV,C,0.0
1913.0,Europe,BEV,DE,0.0
1913.0,Europe,BEV,SUV,0.0
1913.0,China,ICEV,AB,556.9418423672867
1913.0,China,ICEV,C,684.5991373538592
1913.0,China,ICEV,DE,875.754726862951
1913.0,China,ICEV,SUV,372.9653254526304
1913.0,China,HEV,AB,0.0
1913.0,China,HEV,C,0.0
1913.0,China,HEV,DE,0.0
1913.0,China,HEV,SUV,0.0
1913.0,China,PHEV,AB,0.0
1913.0,China,PHEV,C,0.0
1913.0,China,PHEV,DE,0.0
1913.0,China,PHEV,SUV,0.0
1913.0,China,BEV,AB,0.0
1913.0,China,BEV,C,0.0
1913.0,China,BEV,DE,0.0
1913.0,China,BEV,SUV,0.0
1913.0,Japan and South Korea,ICEV,AB,90736.07118604447
1913.0,Japan and South Korea,ICEV,C,111533.7928226257
1913.0,Japan and South Korea,ICEV,DE,142676.55470164595
1913.0,Japan and South Korea,ICEV,SUV,60762.91229323494
1913.0,Japan and South Korea,HEV,AB,0.0
1913.0,Japan and South Korea,HEV,C,0.0
1913.0,Japan and South Korea,HEV,DE,0.0
1913.0,Japan and South Korea,HEV,SUV,0.0
1913.0,Japan and South Korea,PHEV,AB,0.0
1913.0,Japan and South Korea,PHEV,C,0.0
1913.0,Japan and South Korea,PHEV,DE,0.0
1913.0,Japan and South Korea,PHEV,SUV,0.0
1913.0,Japan and South Korea,BEV,AB,0.0
1913.0,Japan and South Korea,BEV,C,0.0
1913.0,Japan and South Korea,BEV,DE,0.0
1913.0,Japan and South Korea,BEV,SUV,0.0
1913.0,Rest of the world,ICEV,AB,17621.04059649665
1913.0,Rest of the world,ICEV,C,21659.98004452953
1913.0,Rest of the world,ICEV,DE,27707.937204059337
1913.0,Rest of the world,ICEV,SUV,11800.22156883002
1913.0,Rest of the world,HEV,AB,0.0
1913.0,Rest of the world,HEV,C,0.0
1913.0,Rest of the world,HEV,DE,0.0
1913.0,Rest of the world,HEV,SUV,0.0
1913.0,Rest of the world,PHEV,AB,0.0
1913.0,Rest of the world,PHEV,C,0.0
1913.0,Rest of the world,PHEV,DE,0.0
1913.0,Rest of the world,PHEV,SUV,0.0
1913.0,Rest of the world,BEV,AB,0.0
1913.0,Rest of the world,BEV,C,0.0
1913.0,Rest of the world,BEV,DE,0.0
1913.0,Rest of the world,BEV,SUV,0.0
1914.0,North America,ICEV,AB,10614364.81816949
1914.0,North America,ICEV,C,13047295.866999859
1914.0,North America,ICEV,DE,16690396.474161081
1914.0,North America,ICEV,SUV,7108085.131572552
1914.0,North America,HEV,AB,0.0
1914.0,North America,HEV,C,0.0
1914.0,North America,HEV,DE,0.0
1914.0,North America,HEV,SUV,0.0
1914.0,North America,PHEV,AB,0.0
1914.0,North America,PHEV,C,0.0
1914.0,North America,PHEV,DE,0.0
1914.0,North America,PHEV,SUV,0.0
1914.0,North America,BEV,AB,0.0
1914.0,North America,BEV,C,0.0
1914.0,North America,BEV,DE,0.0
1914.0,North America,BEV,SUV,0.0
1914.0,Europe,ICEV,AB,21579275.21619029
1914.0,Europe,ICEV,C,26525486.27866055
1914.0,Europe,ICEV,DE,33932003.01225061
1914.0,Europe,ICEV,SUV,14450918.914313972
1914.0,Europe,HEV,AB,0.0
1914.0,Europe,HEV,C,0.0
1914.0,Europe,HEV,DE,0.0
1914.0,Europe,HEV,SUV,0.0
1914.0,Europe,PHEV,AB,0.0
1914.0,Europe,PHEV,C,0.0
1914.0,Europe,PHEV,DE,0.0
1914.0,Europe,PHEV,SUV,0.0
1914.0,Europe,BEV,AB,0.0
1914.0,Europe,BEV,C,0.0
1914.0,Europe,BEV,DE,0.0
1914.0,Europe,BEV,SUV,0.0
1914.0,China,ICEV,AB,599.8012779772346
1914.0,China,ICEV,C,737.2824346283596
1914.0,China,ICEV,DE,943.1483943355729
1914.0,China,ICEV,SUV,401.66685608828095
1914.0,China,HEV,AB,0.0
1914.0,China,HEV,C,0.0
1914.0,China,HEV,DE,0.0
1914.0,China,HEV,SUV,0.0
1914.0,China,PHEV,AB,0.0
1914.0,China,PHEV,C,0.0
1914.0,China,PHEV,DE,0.0
1914.0,China,PHEV,SUV,0.0
1914.0,China,BEV,AB,0.0
1914.0,China,BEV,C,0.0
1914.0,China,BEV,DE,0.0
1914.0,China,BEV,SUV,0.0
1914.0,Japan and South Korea,ICEV,AB,97750.30923576088
1914.0,Japan and South Korea,ICEV,C,120155.77262866752
1914.0,Japan and South Korea,ICEV,DE,153705.98661013984
1914.0,Japan and South Korea,ICEV,SUV,65460.112930728945
1914.0,Japan and South Korea,HEV,AB,0.0
1914.0,Japan and South Korea,HEV,C,0.0
1914.0,Japan and South Korea,HEV,DE,0.0
1914.0,Japan and South Korea,HEV,SUV,0.0
1914.0,Japan and South Korea,PHEV,AB,0.0
1914.0,Japan and South Korea,PHEV,C,0.0
1914.0,Japan and South Korea,PHEV,DE,0.0
1914.0,Japan and South Korea,PHEV,SUV,0.0
1914.0,Japan and South Korea,BEV,AB,0.0
1914.0,Japan and South Korea,BEV,C,0.0
1914.0,Japan and South Korea,BEV,DE,0.0
1914.0,Japan and South Korea,BEV,SUV,0.0
1914.0,Rest of the world,ICEV,AB,18998.555763189026
1914.0,Rest of the world,ICEV,C,23353.237083363307
1914.0,Rest of the world,ICEV,DE,29873.9899707694
1914.0,Rest of the world,ICEV,SUV,12722.697406302732
1914.0,Rest of the world,HEV,AB,0.0
1914.0,Rest of the world,HEV,C,0.0
1914.0,Rest of the world,HEV,DE,0.0
1914.0,Rest of the world,HEV,SUV,0.0
1914.0,Rest of the world,PHEV,AB,0.0
1914.0,Rest of the world,PHEV,C,0.0
1914.0,Rest of the world,PHEV,DE,0.0
1914.0,Rest of the world,PHEV,SUV,0.0
1914.0,Rest of the world,BEV,AB,0.0
1914.0,Rest of the world,BEV,C,0.0
1914.0,Rest of the world,BEV,DE,0.0
1914.0,Rest of the world,BEV,SUV,0.0
1915.0,North America,ICEV,AB,11382404.578515489
1915.0,North America,ICEV,C,13991378.924490066
1915.0,North America,ICEV,DE,17898088.91056116
1915.0,North America,ICEV,SUV,7622415.672730024
1915.0,North America,HEV,AB,0.0
1915.0,North America,HEV,C,0.0
1915.0,North America,HEV,DE,0.0
1915.0,North America,HEV,SUV,0.0
1915.0,North America,PHEV,AB,0.0
1915.0,North America,PHEV,C,0.0
1915.0,North America,PHEV,DE,0.0
1915.0,North America,PHEV,SUV,0.0
1915.0,North America,BEV,AB,0.0
1915.0,North America,BEV,C,0.0
1915.0,North America,BEV,DE,0.0
1915.0,North America,BEV,SUV,0.0
1915.0,Europe,ICEV,AB,23120652.017346673
1915.0,Europe,ICEV,C,28420163.869993366
1915.0,Europe,ICEV,DE,36355717.513125554
1915.0,Europe,ICEV,SUV,15483127.408193499
1915.0,Europe,HEV,AB,0.0
1915.0,Europe,HEV,C,0.0
1915.0,Europe,HEV,DE,0.0
1915.0,Europe,HEV,SUV,0.0
1915.0,Europe,PHEV,AB,0.0
1915.0,Europe,PHEV,C,0.0
1915.0,Europe,PHEV,DE,0.0
1915.0,Europe,PHEV,SUV,0.0
1915.0,Europe,BEV,AB,0.0
1915.0,Europe,BEV,C,0.0
1915.0,Europe,BEV,DE,0.0
1915.0,Europe,BEV,SUV,0.0
1915.0,China,ICEV,AB,642.6326644016552
1915.0,China,ICEV,C,789.9312535305152
1915.0,China,ICEV,DE,1010.497956293145
1915.0,China,ICEV,SUV,430.3496031224616
1915.0,China,HEV,AB,0.0
1915.0,China,HEV,C,0.0
1915.0,China,HEV,DE,0.0
1915.0,China,HEV,SUV,0.0
1915.0,China,PHEV,AB,0.0
